date,IAK,IBB,IGV,IYT,KBE,VOX,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2005-04-18,,20.537,7.0012,12.0592,,32.0731,8.8593,,11.18,14.9926,19.5106,7.0935,13.2036,7.1111,21.5093,12.1686,
2005-04-19,,20.6966,7.0731,12.2008,,32.0667,8.967,,11.4426,15.014,19.5979,7.1817,13.2385,7.2112,21.4952,12.1841,
2005-04-20,,20.4572,7.0012,12.0376,,31.7939,8.8181,,11.2077,14.8264,19.3963,7.1165,13.0699,7.1477,21.228,11.9834,
2005-04-21,,20.8881,7.2012,12.421,,32.1492,8.9828,,11.5946,14.9122,19.9137,7.3083,13.2908,7.2112,21.5163,12.2806,
2005-04-22,,20.7125,7.0866,12.1084,,31.9779,8.8973,,11.6195,14.8746,19.6785,7.2201,13.1513,7.2576,21.439,12.0953,
2005-04-25,,20.7604,7.174,12.2598,,32.2762,8.986,,11.7826,15.0623,19.9137,7.2699,13.2908,7.3065,21.4882,12.2034,
2005-04-26,,20.7253,7.0983,12.0651,,32.1365,8.8149,,11.5891,14.9765,19.6584,7.2201,13.192,7.2137,21.3546,12.1185,
2005-04-27,,20.604,7.0828,12.0808,,32.2889,8.7294,,11.2906,15.1856,19.6852,7.2469,13.2385,7.2674,21.5163,12.1339,
2005-04-28,,20.1062,6.9799,12.0041,,32.2889,8.6596,,11.0639,15.0194,19.4702,7.174,13.2094,7.2357,21.4108,11.9564,
2005-04-29,,20.2562,7.0265,12.1162,,32.2698,8.8751,,11.2077,15.25,19.6987,7.2392,13.2443,7.3382,21.7273,11.9834,
2005-05-02,,20.3934,7.0226,12.2932,,31.9652,8.948,,11.4094,15.2875,19.8062,7.2316,13.3431,7.3578,21.8187,12.0451,
2005-05-03,,20.5051,7.0983,12.2224,,31.9715,9.005,,11.1413,15.3036,19.6651,7.2815,13.4013,7.3211,21.8046,12.0915,
2005-05-04,,20.8242,7.1429,12.4545,,32.1873,9.1444,,11.2712,15.5985,19.8935,7.3313,13.4885,7.3285,22.0226,12.35,
2005-05-05,,20.8849,7.1138,12.4761,,32.1873,9.0906,,11.3928,15.5288,19.7927,7.3198,13.4652,7.2992,22.0155,12.2767,
2005-05-06,,20.9072,7.1759,12.4741,,32.2317,9.1128,,11.3597,15.4162,19.8734,7.339,13.4129,7.2821,21.9171,12.2767,
2005-05-09,,21.271,7.1856,12.5233,,32.2317,9.1001,,11.5117,15.5503,20.0077,7.3697,13.4943,7.3431,22.0788,12.3462,
2005-05-10,,21.3827,7.1158,12.3365,,32.0921,8.9638,,11.3182,15.3465,19.7726,7.293,13.4187,7.2894,21.9382,12.1957,
2005-05-11,,21.5104,7.1915,12.4918,,32.0477,8.9733,,11.3873,15.4162,19.9137,7.3275,13.4652,7.3236,22.0296,12.1918,
2005-05-12,,21.3955,7.1643,12.1359,,31.889,8.7294,,10.8898,15.2714,19.6987,7.3352,13.4013,7.2405,22.0015,12.13,
2005-05-13,,21.2232,7.2691,12.0435,,31.6225,8.5583,,10.724,15.1374,19.5979,7.4272,13.285,7.1233,21.8538,12.1223,
2005-05-16,,21.354,7.3331,12.2932,,31.7558,8.5963,,10.677,15.4055,19.8734,7.4963,13.4129,7.1697,22.114,12.2728,
2005-05-17,,21.2391,7.4186,12.4486,,32.016,8.7167,,10.8677,15.502,20.0077,7.5231,13.4827,7.2528,22.0999,12.3771,
2005-05-18,,21.4179,7.5311,12.7593,,32.549,8.9385,,10.8456,15.6843,20.3101,7.6306,13.6106,7.2552,22.1491,12.6202,
2005-05-19,,21.4466,7.634,12.8183,,32.8219,8.8941,,11.0418,15.7004,20.3369,7.6728,13.692,7.2967,22.1421,12.7205,
2005-05-20,,21.37,7.6515,12.8065,,32.8156,8.8371,,10.9589,15.6843,20.3302,7.6843,13.6745,7.2943,22.128,12.6858,
2005-05-23,,21.4147,7.6554,12.8124,,32.8473,8.9068,,11.1413,15.7058,20.4713,7.7111,13.6978,7.2674,22.1702,12.7668,
2005-05-24,,21.3572,7.6845,12.8498,,32.7077,8.8783,,11.1883,15.6522,20.4175,7.7495,13.6745,7.2674,22.1984,12.7437,
2005-05-25,,21.1913,7.6437,12.7239,,32.7077,8.7864,,11.3597,15.5985,20.2429,7.715,13.628,7.2869,22.0577,12.7051,
2005-05-26,,21.3668,7.7,12.8773,,33.0123,8.8529,,11.4177,15.7004,20.3907,7.8032,13.6396,7.3065,22.1421,12.7707,
2005-05-27,,21.4561,7.667,12.8183,,33.1963,8.8815,,11.6084,15.7272,20.3772,7.7917,13.5989,7.3358,22.0718,12.7707,
2005-05-31,,21.287,7.6961,12.7573,,33.2154,8.8181,,11.52,15.7004,20.3235,7.7418,13.5524,7.3333,22.0015,12.7244,
2005-06-01,,21.3732,7.7349,12.8399,,33.19,8.9512,,11.7383,15.8237,20.3974,7.8185,13.6454,7.4286,22.0577,12.7784,
2005-06-02,,21.3349,7.7116,12.9284,,33.4692,8.9226,,11.7162,15.7808,20.3974,7.8531,13.6803,7.4188,22.0577,12.844,
2005-06-03,,20.92,7.5932,12.8576,,33.4946,8.9036,,11.7826,15.7004,20.3033,7.7687,13.5699,7.4432,21.9804,12.7514,
2005-06-06,,20.7285,7.5971,12.8596,,33.4184,8.8783,,11.8185,15.738,20.3168,7.7572,13.5757,7.4359,21.9874,12.7707,
2005-06-07,,20.6519,7.5719,12.8301,,33.3486,8.9321,,11.7052,15.7272,20.4041,7.7265,13.628,7.453,21.9945,12.79,
2005-06-08,,20.5466,7.5311,12.5567,,33.3233,8.8719,,11.7383,15.738,20.2765,7.7418,13.5931,7.4677,21.8398,12.736,
2005-06-09,,20.8402,7.5641,12.5292,,33.2788,8.8339,,12.0783,15.7862,20.2832,7.7802,13.5989,7.475,21.9312,12.7861,
2005-06-10,,20.8402,7.4904,12.4958,,33.4883,8.9131,,12.0645,15.738,20.2563,7.738,13.5873,7.5018,21.8819,12.7861,
2005-06-13,,20.8402,7.5855,12.5154,,33.704,8.9702,,12.1115,15.738,20.2899,7.7687,13.6338,7.5336,21.9734,12.8054,
2005-06-14,,20.9264,7.5564,12.4663,,33.85,8.986,,12.1861,15.7808,20.2429,7.7226,13.6106,7.5531,22.1632,12.9405,
2005-06-15,,20.9072,7.6185,12.5351,,33.8246,9.0716,,12.3326,15.8184,20.263,7.7687,13.6164,7.5165,22.0788,12.9405,
2005-06-16,,21.5423,7.6321,12.6256,,34.0086,9.1666,,12.5067,15.8988,20.2832,7.784,13.5757,7.5043,22.2195,12.9675,
2005-06-17,,21.7019,7.6146,12.7298,,34.1038,9.1701,,12.7094,15.9824,20.4482,7.7879,13.6119,7.6001,22.3295,13.0213,
2005-06-20,,21.8838,7.6359,12.6557,,34.1419,9.0746,,12.7232,15.9447,20.3741,7.7763,13.6061,7.6148,22.3013,13.029,
2005-06-21,,21.7976,7.6767,12.6616,,34.0594,9.0268,,12.4543,16.004,20.3674,7.8109,13.5768,7.6247,22.266,13.0367,
2005-06-22,,21.6891,7.6437,12.6577,,34.1673,9.0173,,12.5264,15.9824,20.2663,7.8262,13.5885,7.6936,22.1884,13.0329,
2005-06-23,,21.4944,7.5525,12.232,,33.8056,8.804,,12.5375,15.8368,19.8555,7.7648,13.4191,7.7158,22.0403,12.8048,
2005-06-24,,21.5647,7.4496,12.0882,,33.6342,8.7053,,12.4599,15.8098,19.7275,7.6689,13.2848,7.6616,21.9345,12.6927,
2005-06-27,,21.4306,7.4147,12.0034,,33.6786,8.683,,12.6512,15.8044,19.7006,7.6075,13.2731,7.7084,21.8428,12.6348,
2005-06-28,,21.8295,7.5214,12.3305,,33.9198,8.8199,,12.4155,15.9231,20.0441,7.7035,13.4425,7.7847,22.0615,12.8125,
2005-06-29,,21.7976,7.5175,12.4527,,33.9198,8.7817,,12.4044,15.9986,19.9161,7.715,13.4074,7.7625,22.0332,12.7352,
2005-06-30,,21.67,7.4632,12.3305,,34.1673,8.6416,,12.324,15.8961,19.7881,7.6421,13.2906,7.7699,21.8852,12.6695,
2005-07-01,,21.654,7.436,12.4074,,34.3069,8.6352,,12.5985,15.9123,19.8555,7.6613,13.3373,7.8413,21.8569,12.7005,
2005-07-05,,21.9604,7.5175,12.498,,34.1356,8.6575,,12.9755,16.0418,19.9161,7.7111,13.4133,7.8561,21.9345,12.8203,
2005-07-06,,22.0498,7.5078,12.4409,,34.4211,8.6288,,12.7427,15.9231,19.6939,7.6919,13.2848,7.7231,21.7935,12.7043,
2005-07-07,,22.3881,7.5467,12.4389,,34.2879,8.6479,,12.9062,15.9555,19.741,7.7073,13.2614,7.7847,21.7864,12.743,
2005-07-08,,23.0104,7.6495,12.6754,,34.5861,8.8167,,12.8203,16.1173,20.0845,7.8454,13.4366,7.8758,22.0474,12.9401,
2005-07-11,,23.0742,7.7446,12.8114,,34.878,8.9377,,12.9145,16.1874,20.1182,7.926,13.5126,7.9201,22.1179,13.0097,
2005-07-12,,23.1061,7.8436,12.7266,,35.024,8.9154,,13.031,16.1874,20.0104,7.9682,13.5243,7.9423,22.1038,13.0947,
2005-07-13,,23.004,7.9193,12.7739,,34.9796,8.8867,,12.9561,16.2575,20.071,8.0027,13.5768,7.9644,21.9839,13.0599,
2005-07-14,,23.2178,7.929,12.9986,,35.1002,8.8995,,12.6456,16.3384,20.2529,8.0717,13.6528,7.8856,22.1179,13.1295,
2005-07-15,,23.7061,7.8825,12.9217,,35.0113,8.8836,,12.5791,16.3816,20.2259,8.0679,13.647,7.8832,22.2237,13.1836,
2005-07-18,,23.604,7.8262,12.8784,,34.8907,8.8645,,12.5264,16.209,20.1855,8.0219,13.5827,7.8783,22.0897,13.1952,
2005-07-19,,23.8402,7.9679,12.902,,34.9542,9.0077,,12.7953,16.2036,20.3539,8.1408,13.5593,7.8856,22.0967,13.2764,
2005-07-20,,24.7082,8.0339,13.3592,,34.8654,9.1478,,12.8092,16.2629,20.5896,8.1139,13.6119,7.9275,22.4141,13.3266,
2005-07-21,,24.6285,7.9019,13.3632,,34.84,9.1033,,12.6844,16.1766,20.4819,8.0602,13.5593,7.7847,22.1743,13.2957,
2005-07-22,,24.3476,7.9038,13.3553,,34.8463,9.1606,,13.1391,16.2629,20.5425,8.0411,13.6002,7.829,22.1461,13.3614,
2005-07-25,,24.0157,7.9057,13.2016,,34.9669,9.0842,,13.2611,16.1982,20.3943,7.9989,13.5535,7.8315,22.0121,13.257,
2005-07-26,,24.3221,7.8611,13.2134,,34.9415,8.9568,,13.2306,16.2198,20.4953,8.0602,13.6236,7.8586,22.1179,13.3653,
2005-07-27,,24.1274,7.9077,13.306,,35.3794,9.0523,,13.2972,16.2413,20.5762,8.1139,13.6586,7.893,22.3224,13.4,
2005-07-28,,24.3636,7.8902,13.4913,,35.9125,9.1542,,13.336,16.2899,20.6907,8.1178,13.7755,7.9423,22.534,13.5353,
2005-07-29,,24.2551,7.8242,13.4203,,35.7982,9.1192,,13.1973,16.1442,20.5425,8.0756,13.7171,7.9447,22.3788,13.3884,
2005-08-01,,24.5934,7.8029,13.4676,,35.9505,9.0746,,13.336,16.1442,20.529,8.0794,13.647,7.8413,22.4917,13.3923,
2005-08-02,,24.7976,7.863,13.4459,,35.9759,9.2115,,13.5578,16.2629,20.5021,8.16,13.6937,8.0235,22.5763,13.458,
2005-08-03,,24.8646,7.8533,13.4006,,35.9696,9.2497,,13.4912,16.2845,20.4617,8.2137,13.7229,8.0457,22.6328,13.4,
2005-08-04,,24.4402,7.7873,13.2706,,35.7792,9.151,,13.519,16.1712,20.327,8.137,13.6061,7.994,22.4071,13.2841,
2005-08-05,,24.054,7.7796,13.176,,35.4175,9.1033,,13.4164,15.9878,20.2192,8.1178,13.5184,7.8561,22.2519,13.1836,
2005-08-08,,23.6072,7.7291,13.1503,,35.2207,9.1033,,13.6105,15.9231,20.172,8.0526,13.4951,7.6961,22.1673,13.1527,
2005-08-09,,23.837,7.7835,13.1819,,35.335,9.1606,,13.58,16.0256,20.3202,8.1139,13.5184,7.7773,22.4212,13.2995,
2005-08-10,,23.7317,7.7214,13.1976,,35.1954,9.1892,,13.8018,16.0094,20.3068,8.0219,13.4951,7.7748,22.3859,13.2918,
2005-08-11,,23.9997,7.7446,13.2449,,35.4936,9.2656,,13.9348,16.0687,20.4751,8.0833,13.5301,7.8216,22.5199,13.3498,
2005-08-12,,23.7189,7.7136,13.243,,35.0875,9.1988,,13.9099,16.0256,20.3876,7.9758,13.4834,7.8142,22.393,13.315,
2005-08-15,,23.9678,7.7718,13.2646,,35.0684,9.1924,,13.774,16.1011,20.428,8.018,13.5476,7.8438,22.4071,13.4116,
2005-08-16,,23.62,7.6922,13.0912,,34.8717,9.0141,,13.4718,15.9932,20.1923,7.9413,13.4133,7.7207,22.2519,13.1333,
2005-08-17,,23.6263,7.7679,13.1799,,35.024,9.0046,,13.1613,16.031,20.2461,8.0104,13.4074,7.7133,22.2942,13.2106,
2005-08-18,,23.6391,7.6942,13.1267,,34.878,8.9281,,13.1336,16.0202,20.1586,7.9567,13.5593,7.7428,22.3013,13.1565,
2005-08-19,,23.7412,7.6922,13.1287,,34.9859,8.9472,,13.3582,16.0472,20.2394,7.9643,13.5418,7.7896,22.1461,13.0908,
2005-08-22,,23.7125,7.6592,13.1779,,35.0811,8.9504,,13.3914,16.0903,20.2798,7.9797,13.5827,7.8413,22.1461,13.0831,
2005-08-23,,23.7859,7.6554,12.971,,35.1002,8.804,,13.3665,15.9878,20.1855,7.9758,13.5476,7.9053,22.005,13.0406,
2005-08-24,,23.77,7.6282,12.9789,,34.8844,8.7212,,13.494,15.8044,20.0239,7.926,13.425,7.8684,21.9345,12.9478,
2005-08-25,,23.8785,7.6088,13.0636,,34.8463,8.7275,,13.458,15.8853,20.0576,7.9298,13.4425,7.9275,21.9627,12.9826,
2005-08-26,,23.7412,7.6127,12.9888,,34.6306,8.683,,13.3055,15.7181,19.9498,7.9029,13.4074,7.9152,21.8852,12.9285,
2005-08-29,,23.987,7.6379,13.0282,,34.7257,8.7371,,13.4136,15.8422,20.071,7.9567,13.5009,7.9472,22.1038,12.9671,
2005-08-30,,23.8083,7.6127,12.9001,,34.7257,8.6543,,13.6631,15.7019,19.9094,7.9567,13.4308,7.9349,22.0756,12.8357,
2005-08-31,,24.338,7.7641,13.0144,,34.713,8.7371,,14.0402,15.8799,20.0576,7.9989,13.4775,7.9964,22.3013,12.9478,
2005-09-01,,24.5136,7.7291,12.9415,,35.0177,8.7626,,14.4062,15.9177,19.9767,7.9797,13.46,8.122,22.3083,12.8203,
2005-09-02,,24.4082,7.7524,12.8961,,35.1446,8.7562,,14.1262,15.9069,20.0441,7.9567,13.4834,8.1244,22.2942,12.7739,
2005-09-06,,24.7976,7.8514,12.9966,,35.1382,8.8167,,14.226,16.1011,20.2798,8.0487,13.6294,8.2008,22.6469,12.9942,
2005-09-07,,24.9699,7.8747,13.0085,,35.3032,8.8708,,14.2481,16.0633,20.3606,8.0487,13.6411,8.2057,22.795,13.087,
2005-09-08,,24.9955,7.8825,12.839,,35.3032,8.8231,,14.2676,15.9716,20.2461,8.0679,13.5885,8.1343,22.7809,12.9633,
2005-09-09,,25.2093,7.9349,12.7779,,35.4682,8.9154,,14.6391,16.1119,20.3606,8.0756,13.647,8.2303,22.8585,13.0715,
2005-09-12,,25.2125,8.0222,12.9099,,35.3921,8.9377,,14.3396,16.1604,20.4886,8.0948,13.6762,8.2229,22.7809,13.1063,
2005-09-13,,24.9731,8.0552,12.7089,,35.3667,8.8422,,14.2176,16.0256,20.401,8.1024,13.5476,8.1515,22.5411,12.9169,
2005-09-14,,24.788,7.9892,12.6754,,34.9225,8.874,,14.3951,16.0094,20.2461,8.018,13.46,8.1811,22.4776,12.7971,
2005-09-15,,24.8136,7.9135,12.7089,,34.9732,8.8485,,14.3951,16.0202,20.2192,7.9989,13.5126,8.2574,22.4635,12.8203,
2005-09-16,,24.9444,7.9698,12.8429,,35.1192,8.91,,14.5363,16.2491,20.3598,8.0487,13.5507,8.3321,22.6375,12.8315,
2005-09-19,,24.9667,7.8863,12.6636,,34.9669,8.846,,14.92,16.1026,20.0894,7.9835,13.4686,8.3073,22.4748,12.6766,
2005-09-20,,24.8742,7.9135,12.638,,34.7004,8.7115,,14.7782,16.0158,19.9541,7.9528,13.3864,8.275,22.305,12.4559,
2005-09-21,,24.3987,7.7718,12.6833,,34.4909,8.6123,,14.9868,15.75,19.8865,7.8569,13.222,8.1311,22.1989,12.2585,
2005-09-22,,24.4146,7.7912,12.7601,,34.5861,8.6635,,14.8756,15.8693,19.9677,7.8876,13.3218,8.0865,22.2484,12.4559,
2005-09-23,,24.3285,7.7155,12.7967,,34.5544,8.6699,,14.6142,15.9236,20.1164,7.8914,13.3453,8.1063,22.2626,12.5024,
2005-09-26,,24.4146,7.7252,12.7947,,34.5988,8.6603,,14.8811,15.8368,20.0894,7.8799,13.2983,8.1733,22.2272,12.4869,
2005-09-27,,24.287,7.7582,12.7907,,34.5607,8.6603,,14.8922,15.8911,20.1976,7.8531,13.4392,8.1758,22.0999,12.483,
2005-09-28,,24.2231,7.7679,12.9348,,34.7067,8.6859,,15.0146,15.7608,20.2043,7.9029,13.4568,8.2601,22.114,12.3707,
2005-09-29,,24.4114,7.9057,13.1322,,34.7956,8.7371,,15.1592,16.0538,20.299,7.9643,13.5742,8.342,22.1635,12.4947,
2005-09-30,,24.5742,7.9776,13.1934,,34.9923,8.8043,,14.9228,16.0158,20.3936,8.018,13.6682,8.3345,22.1777,12.5798,
2005-10-03,,24.8359,7.9873,13.2012,,34.9605,8.7691,,14.8839,15.9779,20.2719,8.0065,13.6506,8.4288,22.1989,12.545,
2005-10-04,,24.7433,7.865,13.0651,,34.9225,8.6731,,14.3473,15.7771,20.0894,7.9336,13.5919,8.2824,22.2909,12.4598,
2005-10-05,,24.0891,7.7446,12.8203,,34.5671,8.4746,,13.7967,15.712,19.8392,7.8224,13.4979,8.0418,21.923,12.2507,
2005-10-06,,23.3774,7.6127,12.9467,,33.9579,8.4298,,13.4686,15.7554,19.9744,7.7341,13.4216,7.9352,21.7745,12.2623,
2005-10-07,,23.4987,7.6204,12.9999,,33.9388,8.513,,13.7717,15.8097,20.1502,7.7533,13.4098,8.0046,21.7532,12.274,
2005-10-10,,23.4412,7.6185,12.9861,,33.8246,8.4682,,13.5632,15.6415,19.9947,7.6996,13.3629,7.8632,21.7249,12.181,
2005-10-11,,23.0104,7.5544,13.073,,33.4756,8.4778,,13.8885,15.5926,19.8865,7.6421,13.3629,7.8806,21.541,12.1346,
2005-10-12,,22.5636,7.4729,12.8282,,33.1202,8.4106,,13.6216,15.5221,19.8865,7.5922,13.3159,7.7318,21.5905,11.999,
2005-10-13,,22.9529,7.4981,12.7118,,33.0758,8.3977,,13.2518,15.5981,19.8595,7.6459,13.2807,7.5681,21.6966,12.0339,
2005-10-14,,23.3455,7.6418,12.9013,,33.1773,8.4266,,13.4408,15.7717,20.0353,7.6766,13.357,7.6549,21.7957,12.1539,
2005-10-17,,23.2529,7.6515,12.9013,,33.0631,8.4906,,13.6077,15.788,20.0758,7.6689,13.5038,7.7392,21.7886,12.1772,
2005-10-18,,23.1444,7.6146,12.7651,,32.9361,8.4009,,12.9765,15.6632,19.9338,7.6536,13.404,7.6102,21.7603,12.0494,
2005-10-19,,23.4731,7.7019,12.844,,33.0631,8.4714,,13.2684,15.9779,20.1976,7.7495,13.5449,7.6301,21.9725,12.2778,
2005-10-20,,23.0008,7.7039,12.8618,,32.9488,8.4138,,12.6651,15.8368,19.9406,7.6919,13.4392,7.4291,21.5198,12.1268,
2005-10-21,,23.0263,7.7699,12.8578,,33.5263,8.4906,,12.7958,15.929,19.8054,7.738,13.4275,7.5284,21.3854,12.1113,
2005-10-24,,23.6902,7.9776,13.2032,,34.1038,8.6859,,13.2518,16.2437,20.1097,7.8377,13.5449,7.7219,21.5622,12.3204,
2005-10-25,,23.8051,7.9601,13.2328,,34.1229,8.6795,,13.527,16.1515,20.0826,7.784,13.4979,7.7318,21.4278,12.2314,
2005-10-26,,23.5529,7.9504,13.2526,,33.9896,8.7499,,13.4464,16.26,19.9068,7.7648,13.4568,7.6375,21.159,12.1578,
2005-10-27,,23.0359,7.7932,13.0315,,33.7738,8.6603,,13.0655,16.1678,19.731,7.6804,13.3276,7.5507,21.0812,11.9139,
2005-10-28,,23.2051,7.8902,13.2486,,34.2054,8.7979,,13.4214,16.4444,20.0488,7.7533,13.5507,7.702,21.3995,12.1229,
2005-10-31,,23.6934,8.0164,13.5012,,34.6623,8.8236,,13.5743,16.5041,20.1029,7.8339,13.6036,7.8012,21.4986,12.3243,
2005-11-01,,23.3838,8.0358,13.6098,,34.6242,8.8524,,13.6577,16.4444,20.042,7.8185,13.5273,7.6474,21.4349,12.332,
2005-11-02,,23.5976,7.8863,13.9611,,34.9923,8.958,,13.9246,16.5801,20.2449,7.9068,13.5625,7.6772,21.4349,12.5489,
2005-11-03,,24.0987,7.8747,14.1051,,34.7956,8.9292,,14.1888,16.5909,20.3328,7.9797,13.6153,7.6722,21.5693,12.5527,
2005-11-04,,24.2359,7.9057,13.963,,34.8336,8.9164,,13.7634,16.6181,20.3463,8.0142,13.6095,7.6623,21.6825,12.5992,
2005-11-07,,24.3125,7.9329,14.1229,,34.7384,8.9644,,13.5242,16.7591,20.4207,8.0295,13.6388,7.6425,21.7249,12.6999,
2005-11-08,,24.3444,7.9407,14.0617,,34.8463,8.9196,,13.6382,16.7103,20.2922,8.0334,13.5977,7.64,21.6754,12.5566,
2005-11-09,,24.2965,7.9446,14.194,,35.0304,8.91,,13.5131,16.7537,20.3396,8.0257,13.6212,7.707,21.6966,12.5527,
2005-11-10,,24.7178,8.0164,14.3834,,35.3032,9.0349,,13.0933,17.0901,20.6033,8.0948,13.7797,7.6698,21.9796,12.7425,
2005-11-11,,24.8104,8.0377,14.4959,,35.3096,9.1597,,13.1989,17.1498,20.6438,8.1139,13.7973,7.6003,21.9867,12.7812,
2005-11-14,,24.5997,8.0416,14.4387,,35.335,9.2494,,13.2684,17.1606,20.6844,8.1216,13.7445,7.5507,21.8381,12.7889,
2005-11-15,,24.5199,7.9717,14.2492,31.4988,34.9796,9.2238,,13.2907,17.0033,20.6777,8.0948,13.674,7.5656,21.9513,12.5992,
2005-11-16,,24.4944,7.931,14.2058,31.3694,34.8654,9.2398,,13.6355,16.911,20.752,8.1255,13.7093,7.635,21.9089,12.5914,
2005-11-17,,24.938,8.0047,14.492,31.7329,35.519,9.355,,13.6299,17.1118,20.9481,8.2214,13.7034,7.7467,22.0221,12.7579,
2005-11-18,,25.0402,7.9387,14.7426,31.8623,35.8046,9.3806,,13.6355,17.1986,21.1645,8.2674,13.7386,7.7318,22.114,12.8431,
2005-11-21,,25.2635,7.9252,14.79,32.1273,36.0203,9.4415,,13.9747,17.28,21.2862,8.2636,13.7562,7.7491,22.1565,12.8896,
2005-11-22,,25.5125,7.9407,14.8413,32.2875,36.3123,9.4703,,14.1971,17.4319,21.3403,8.3173,13.8502,7.7491,22.0291,12.9477,
2005-11-23,,25.2444,7.9426,14.8768,32.5525,36.3376,9.4543,,14.1443,17.5675,21.3674,8.3633,13.903,7.8459,22.0857,13.0406,
2005-11-25,,25.1838,7.9135,14.8571,32.5648,36.509,9.5087,,14.1804,17.6055,21.3741,8.3863,13.9148,7.8756,22.114,13.0406,
2005-11-28,,24.5455,7.8495,14.6735,32.497,36.5154,9.4831,,13.7022,17.5241,21.2592,8.3556,13.8502,7.8459,21.8806,12.9206,
2005-11-29,,24.4721,7.8339,14.6933,32.46,36.5725,9.5695,,13.7244,17.5133,21.3065,8.3556,13.8384,7.8657,21.9018,12.9012,
2005-11-30,,24.4816,7.8184,14.6045,31.9548,36.4773,9.4991,,13.7773,17.2908,21.2727,8.3288,13.7269,7.7888,21.7603,12.816,
2005-12-01,,24.638,7.9368,14.7979,32.2012,36.8961,9.6848,,14.2138,17.383,21.5093,8.4554,13.8208,7.8186,21.9796,12.9632,
2005-12-02,,24.5901,7.9834,14.7308,32.2382,36.8453,9.6432,,14.2277,17.421,21.4282,8.4477,13.815,7.831,22.0574,13.0057,
2005-12-05,,24.6891,7.9174,14.5433,32.2136,36.6676,9.6688,,14.3278,17.3885,21.3133,8.4055,13.7621,7.826,22.0999,12.9283,
2005-12-06,,24.4657,7.9737,14.6775,32.1951,36.6232,9.7392,,14.389,17.3342,21.4012,8.417,13.7504,7.8037,22.0574,12.967,
2005-12-07,,24.4242,7.9756,14.6222,31.7514,36.4011,9.7136,,14.3361,17.1932,21.2456,8.4017,13.7151,7.7665,21.9655,12.9554,
2005-12-08,,24.6125,7.9213,14.5117,31.7514,36.2361,9.6976,,14.5892,17.1823,21.151,8.3403,13.6917,7.8484,22.0433,12.9012,
2005-12-09,,24.587,7.931,14.5966,32.1519,36.4646,9.672,,14.4084,17.3071,21.2659,8.371,13.7151,7.9377,22.0716,12.9206,
2005-12-12,,24.5359,7.9446,14.5452,31.9917,36.3884,9.672,,14.5947,17.2311,21.2727,8.394,13.7445,7.8632,22.0786,12.936,
2005-12-13,,24.6157,7.9349,14.5354,32.497,36.4582,9.7584,,14.5336,17.4536,21.293,8.3671,13.9148,7.9798,22.3192,12.9941,
2005-12-14,,24.4912,7.931,14.6459,32.6695,36.3694,9.704,,14.7087,17.5187,21.4755,8.3787,14.0322,8.0691,22.3828,13.0599,
2005-12-15,,24.7242,7.8786,14.7485,32.5278,36.3123,9.6528,,14.5919,17.421,21.5093,8.3441,14.0557,8.0865,22.4465,13.0329,
2005-12-16,,24.488,7.9407,14.7406,32.6087,36.3757,9.616,,14.2371,17.4636,21.5434,8.3318,14.0439,8.086,22.499,13.0021,
2005-12-19,,24.0827,7.8456,14.6183,32.3616,36.1282,9.5708,,14.12,17.3107,21.3325,8.2313,14.0203,7.9784,22.6978,12.862,
2005-12-20,,24.188,7.8359,14.5808,32.3802,35.9569,9.5353,,14.3123,17.3872,21.3461,8.2004,13.9377,7.9909,22.6694,12.8348,
2005-12-21,,24.6636,7.8902,14.9084,32.5346,35.9061,9.7192,,14.343,17.4363,21.4549,8.2082,13.979,7.9183,22.7403,12.8464,
2005-12-22,,25.1104,7.9601,15.0842,32.6458,36.0412,9.8193,,14.3263,17.5564,21.6182,8.2468,13.9908,7.9533,22.8894,12.8503,
2005-12-23,,25.2096,7.9486,15.1534,32.7199,36.0673,9.8483,,14.2872,17.5783,21.659,8.2622,13.9672,7.9684,22.9178,12.8737,
2005-12-27,,24.8969,7.8885,14.9756,32.4914,35.9107,9.787,,13.8663,17.4418,21.4685,8.1927,13.8727,7.9533,22.7333,12.7647,
2005-12-28,,24.8713,7.8865,15.0012,32.3678,35.728,9.8709,,14.0754,17.4035,21.5025,8.1734,13.8904,7.9133,22.7333,12.7881,
2005-12-29,,24.7373,7.8652,15.0862,32.2257,35.7345,9.8548,,13.9667,17.3872,21.4957,8.127,13.855,7.8983,22.6552,12.7842,
2005-12-30,,24.6511,7.8128,14.9005,32.096,35.5387,9.7709,,14.0252,17.2943,21.3733,8.073,13.7429,7.8557,22.5132,12.7063,
2006-01-03,,25.0213,7.9137,14.9044,32.5593,35.7932,9.9774,,14.6915,17.5838,21.5162,8.2313,13.8314,8.0084,22.79,12.8425,
2006-01-04,,25.2926,8.0185,15.0743,32.5593,36.1456,10.0387,,14.7333,17.5674,21.5706,8.3279,13.8786,8.0209,23.0171,12.8542,
2006-01-05,,25.4458,8.0438,15.0151,32.6026,36.1978,10.0226,,14.5465,17.6274,21.5366,8.3665,13.8078,7.9684,22.9604,12.8659,
2006-01-06,,25.6437,8.2146,14.936,32.7199,36.4719,10.129,,14.9033,17.7312,21.6182,8.4979,13.8668,8.0534,23.1094,12.971,
